id,date,views,likes,reposts,body,comments
222,1519024090,480,2,0,"Немецко-швейцарская компания Lindenvalley ищет опытных DevOps Engineers!

Открыты вакансии:
- Junior DevOps Engineer https://samara.hh.ru/vacancy/24467666
- Middle/Senior DevOps Engineer https://samara.hh.ru/vacancy/24462274

Европейские проекты, уютный офис, дружный коллектив и всякие приятные бонусы ждут вас! Станьте частью команды 😉

#вакансии@samara_it_community",0
220,1518585505,610,2,1,Компания EPAM устраивает день открытых дверей.,0
218,1518168065,442,3,0,Дорогие подписчики - предлагаем всем желающим поучаствовать в мартовском Хакатоне.,0
217,1518106958,541,3,1,"Ведутся поиски backend-программиста в ANMEDIO. Можно без стажа, но со стремлением развиваться и горящими глазами. Работа в основном с Битриксом,  интересные проекты с множественными интеграциями, которыми ежедневно пользуются тысячи людей. Вакансия на хэдхантере — https://samara.hh.ru/vacancy/24453810 (там подробнее про условия, либо можно писать в личку - [id14490831|Artyom Ivanov]).",1
216,1518106911,417,3,0,"Спешим поделиться замечательной новостью! 
 
Компания BSS расширила границы и открыла офисы в Самаре и Тольятти. 
 
Компания, признанный лидер в области разработки решений для дистанционного банковского обслуживания, будет рада видеть в своей команде амбициозных, креативных и любящих своё дело специалистов: 
 
• Java разработчиков 
• Фронтэнд разработчиков (React) 
• Web-разработчиков 
• Тестировщиков (ручных и авто) 
 
Полный список вакансий: https://hh.ru/employer/2575 
 
Гарантируем официальное трудоустройство, белую заработную плату, ДМС. 
 
Офисы расположены в комфортабельных офисных зданиях. А еще у нас есть ароматный кофе, вкусный какао и печеньки 😊 
 
HR-менеджер Екатерина Князева ждет ваши отклики на почту: e.knyazeva@bssys.com",0
213,1517572283,446,4,1,Большая Деревня радует 😊 ✌,0
212,1517494042,419,1,0,"Интернет-агентство Гедокорп в поисках веб-программиста.
Интересные проекты и задачи. Возможна удаленная работа.
E-mail: dobrusin@gedocorp.ru",0
210,1517494007,401,1,0,"Требуется инженер технической поддержки Microsoft и VMware в Самаре. 
Задачи: выполнение заявок от ит-специалистов заказчика. 
Работа предполагается в основном удалённая, но есть и выезды на территорию заказчика. 
 
E-mail для контакта arkadiy.spirev@gmail.com или в ЛС

#вакансии@samara_it_community #Вакансия #Самара #Microsoft",0
207,1516337278,443,2,0,"Хотите ""в дизайн"" но не знаете с чего начать?
Компания Веблайм примет в свои ряды помощника дизайнера в городе #Тольятти (начиная с февраля).
По ссылке найдёте описание вакансии и тестовое задание 😉👍
#вакансии@samara_it_community #работа #it #самара",0
204,1514740644,678,9,1,... и пусть в 2018 году у вас всё будет😉👌,0
203,1513848754,483,1,0,"Соискатель на позицию ведущего маркетолога, руководителя отдела 👨‍💻️📉📈📊💼💰",0
202,1513848545,475,1,0,"В компании Lindenvalley открыта супер-модная вакансия Xamarin-разработчика.
Умеете в кроссплатформенную разработку? Тогда дружный коллектив вас ждет!

Что важно в вашем опыте:
✔отличное знание принципов ООП (предпочтительно с#);
✔умение создавать приложения c помощью Xamarin;
✔опыт непосредственной разработки под мобильные платформы iOS, Android.
✔понимание клиент-серверной архитектуры, принципов работы web-приложений;
✔знание принципов UX и требований к интерфейсам iOS/Android.

Чем Вы будете заниматься:
✔разрабатывать и поддерживать кроссплатформенные приложения с использованием Xamarin (Android, IOS);
✔применять мировые практики и постоянно улучшать процесс разработки.

Что вы получаете от компании:
✔справедливую зарплату по результатам собеседования и вашей квалификации + бонусы и оплата переработок (для тех, кто не может без работы жить);
✔все белым-бело: никаких конвертов, больничные, отпуска, ну, в общем, все как обычно в серьезных компаниях;
✔сертификацию, обучение и участие в конференциях за счет компании;
✔взаимодействие с коллегами из Германии;
✔исключительно европейские клиенты - это как крупные компании (Siemens, BMW и др.), так и стартапы с уникальными идеями; 
✔офис в Самаре европейского уровня в престижном БЦ «Скала-Холл», ДМС, вкуснейший кофе с плюшками на оборудованной кухне, возможность гибкого графика, корпоративные праздники, дополнительные выплаты к значимым событиям в жизни сотрудника.

Если вы обладаете перечисленными навыками и можете поддержать как в скучных делах, так и в веселых начинаниях, то вы просто идеальный кандидат!
Смело стучите в сообщения или на почту gt@lindenvalley.ru

#вакансии@samara_it_community #it #работа #самара",0
200,1512646813,478,1,0,"Специально для участников нашего сообщества администрация конференции BackDays сделала новую скидку в 50%, достаточно при регистрации на мероприятие в поле для промокода ввести фразу - itsamara !
9 декабря 2017 года, город Тольятти 😏👍
https://backdays.ru/",0
199,1512482411,512,2,1,"EPAM проводит мероприятие в Самаре, на котором расскажет о своих проектах, технологиях и инновационных идеях.

Front-end Meetup – это комфортная атмосфера для дискуссии в кругу front-end разработчиков, качественные доклады и никаких секретов.

Регистрация обязательна.

https://events.epam.com/events/samara-js

#мероприятия@samara_it_community",0
197,1512478777,448,6,0,"Отличная новость для новичков!

EPAM вновь открывает двери для студентов старших курсов и выпускников, которые хотят начать свой профессиональный путь в IT-сфере.

В январе 2018 года компания планирует запустить обучение по направлениям:
1. Разработка ПО на платформе Java - https://www.training.ru/Registration/Registration/1706
2. Front-end Разработка -
https://www.training.ru/Registration/Registration/1707

Курсы будут длиться 3 месяца, 2-3 занятия неделю в вечернее время в офисе на ул. Мичурина, 21.

Уже сейчас есть возможность прочитать требования, ознакомиться с дополнительной информацией и подать заявку на курс.
Со списком источников, по которым можно подготовиться к курсам, можно познакомиться тут: https://vk.com/topic-121879314_33969195

Если остались вопросы, пишите: elena_tatarinova@epam.com или звоните: 8 987 942 54 28, Лена.

#курсы@samara_it_community #обучение #start@samara_it_community",0
196,1512464453,525,4,1,"В эту субботу, 9 декабря, в Тольятти есть возможность послушать доклады про виртуализацию, микросервисную архитектуру, Big Data и прочее ""сложное и интересное"".
Уютная конференция back-end разработчиков BackDays ждёт всех, кто не испугался встать субботнем утром, чтобы узнать что-то новое, познакомиться с интересными людьми и просто хорошо провести время.
https://backdays
А тот, кто введёт при регистрации промокод - blackfriday - получит скидку в 50%!!!
p.s. администрация сообщества, как всегда, на мероприятие едет 😉👍",0
195,1511284191,457,2,0,"ИТ-интегратор Инфосистемы Джет открывает обособленное подразделение в Самаре. 
 В планах создание команды технической поддержки одного из проектов компании по поддержке инфраструктуры российского банка. 

✋Требуется Инженер технической поддержки
Обязанности:
Единая точка входа клиента: прием заявок по телефону и е-мейл, уточнение вводных данных;
Маршрутизация заявок;
Отслеживание выполнения заявок в соответствии с SLA, контроль и эскалация нерешённых заявок;
Ведение Базы знаний решений по типовым инцидентам;
Решение типовых инцидентов.

Требования:
Умение общаться с клиентом (опыт работы в службе тех. поддержки приветствуется);
Знание линейки ОС Windows (инсталляция, настройка, обслуживание, решение проблем);
Опыт настройки периферийного оборудования;
Понимание принципов построения и настройки сети;
Active Directory (базовые знания);
Преимуществом будет являться понимание доменной структуры, принципов взаимодействия контроллера домена и рабочих станций и знания AD, DNS, DHCP.

Условия:
Работа в профессиональном и дружном коллективе;
Оформление по ТК РФ;
Заработная плата обсуждается индивидуально с успешным кандидатом;
100 % оплата больничного листа и отпуска;
Корпоративная скидка на фитнес;
Соц.пакет;
Офис расположен в БЦ Партизан ул. Партизанская 88.

Телефон: 89166450211
Личные сообщения: [id847635|Оля Андрианова] 

#вакансии@samara_it_community #it #samara #работа #samara #job",0
194,1511284010,388,2,0,"Наши подписчики из Тольятти - вас ждет интересное мероприятие: 
 
""Больше нет сил скрывать - мы соскучились по задушевным беседам о JavaScript и братьях его меньших, поэтому организовали митап, где мы будем наслаждаться разговорами о front-end разработке и увлекательными историями ""старших"" коллег. 
На митапе эксперты EPAM расскажут об основных трендах, проблемах и их решениях во Front-end разработке."" 
 
Митап бесплатный. Узнать о программе, познакомиться со спикерами и зарегистрироваться можно по ссылке ниже. 
Встреча 30 ноября в 19:00 в Квадрате 

Front-end Meetup 
https://events.epam.com/events/togliatti-js

#мероприятия@samara_it_community #it #meetup #togliatti #тольятти",0
192,1509521363,490,1,0,"Новая вакансия системного администратора 👩‍💻️👨‍💻️
📕Обязанности: 
📍Установка, настройка и сопровождение серверов на Win Server 2003R2/2008R2/2012R2, (Server 2003 Storage SP2. Server 2008 R2 Enterprise, 2012 r2 Standart). 
📍Настройка и сопровождение внутреннего почтового сервера организаций холдинга на Exchange2010/ 
📍Настройка и сопровождение терминального сервера, сервера терминальных лицензий per host. 
📍Настройка и сопровождение внешнего почтового сервера организации на KerioConnect. 
📍Настройка и сопровождение прокси-сервера/межсетевого экрана на основе KerioControl. 
📍Контроль сетей и подсетей предприятий Холдинга. 
📍Настройка и сопровождение виртуальных сред на Hyper-V и VMware ESXi; 
📍Обслуживание серверных ролей - AD/DC/DNS/DHCP/FileServer/PrintServer. 
📍Полное сопровождение AD - 500 хостов. 
📍Настройка и сопровождение виртуальных рабочих станций и серверов. 
📍Установка, настройка и сопровождение пула баз SQL 2005/2008 для 1-С версией 7.7 b 8.2/8.3 (около 100 баз) и серверов 1С. 
📍Установка, настройка и сопровождение парка серверов HP ML150/DL360/DL370/DL380 серий, обслуживание, мониторинг - SIM (HR Systems Insight Manager). 
📍Настройка и сопровождение WSUS. 
📍Ведение переговоров с провайдерами по заключению договоров по услугам (интернет, каналы доступа, телефония, SIP - телефония). 
📍Сопровождение IP телефонии холдинга на основе Infa Call Centre - установка, настройка сервера IP телефонии. 
контроль и настройка сервера бэкапов Symantec Duckup Exec (общий объём бэкапов - 30ТВ). 
📍Контроль корпоративного антивируса Symantec Endpoint Protection - настройка основного и подчиненного сервера антивируса. 
📍Установка виртуальных серверов развертывания ПО и серверов Devicelock. 
📍Настройка виртуальных серверов лицензирования для ПО Autocad, Autodesk, Archicad. 
📍Настройка виртуальных хостов для Контур экстерн, фельдегерь, отчетность ФНС, ПФР, НИПИ статинформ. 
📍Helpdesk, третья линия поддержки. 
📗Требования: 
📍Наличие высшего образования в сфере IT и программирования; 
📍Иметь знания по установке, настройке и сопровождению серверов на Win Server 2003R2/2008R2/2012R2, сопровождению внутреннего почтового сервера организаций холдинга на Exchange 2010, сопровождению внешнего почтового сервера организации на KerioConnect, сопровождению прокси-сервера/ межсетевого экрана на основе KerioControl, сопровождению виртуальных сред на Hyper-V и VMware ESXi; 
📍Наличие опыта работы от 3 лет. 
📙Условия: 
📍Официальное трудоустройство согласно ТК РФ 
📍График работы с Пн. по Пт. с 09-00-18-00

#вакансии@samara_it_community #it #работа #самара",0
189,1509108896,519,1,0,"ООО «БК ПНГ» приглашает на вакансию: 
 
Специалист по информационным технологиям 
 
Обязанности: 
• Обеспечение штатной работы парка компьютерной техники, сети и программного обеспечения. 
• Установка, настройка, техническое сопровождение и обслуживание (серверов; активного сетевого оборудования; аппаратных и программных средств защиты информации; аппаратных и программных средств контроля и управления сетевой инфраструктурой; средств резервного копирования и восстановления данных; рабочих станций; периферийного оборудования; программного обеспечения; офисной техники). 
• Организация автоматизированных рабочих мест. 
• Диагностика и устранение неисправностей вычислительной, офисной техники и программного обеспечения. 
• Координация работ по вопросам: 
- гарантийного обслуживания и ремонта техники; 
- приобретения, обновления и модификации программного обеспечения. 
• Работа с сотовыми операторами, спутниковой связью, видеонаблюдением. 
 
Требования: 
• образование: среднее профессиональное/ высшее; 
• опыт работы сфере ИТ; 
 
Условия: 
• заработная плата 30 тыс. руб; 
• график работы - пятидневная рабочая неделя (5/2); 
• оформление согласно ТК РФ; 
• социальный пакет: ежегодные отпуска, оплата больничных; 
• работа в г. Самара (р-н ТЦ Аврора Молл). 
 
Резюме на адрес: info@png-drilling.com (в теме письма: Специалист по ИТ_ Самара)

#вакансии@samara_it_community #работа #самара #it",0
188,1509108870,523,2,0,"Публикуем вакансию Системного администратора в компанию Maxifier. Розыскивается человек, который будет готов заниматься автоматизацией и поддержкой существующих сервисов.

Обязанности
📍Поддержка существующих систем компании:
📍JVM - based applications
📍Web - load balancers / CDN
📍Hadoop stack
📍Monitoring
Поддержка инфраструктуры:
📍Dedicated servers / Colocation
📍Mesos (Aurora/Marathon)
📍Puppet
Автоматизация процессов и понимания процессов разработки:
📍CI / CD
Техническая поддержка сервисов и продуктов компании в режиме 24х7 (дежурства) – работа исключительно с сервисами, оборудованием и продуктами, т.е. никаких телефонных звонков и чатов от клиентов или пользователей.

Необходимые навыки
📍отличное знание ОС Linux;
📍опыт работы с cloud-провайдерами (AWS);
📍знание систем контроля версий (Git);
📍работа с системами мониторинга и нотификаций;
📍умение писать на скриптовых языках (Python, Shell);
📍опыт работы с веб-серверами и балансировщиками (Nginx, HAProxy).
📍знания систем управления конфигурацией инфраструктуры (Ansible, Puppet, Chef);
📍опыт работы с Java приложениями со стороны администратора;
📍понимание принципов отказоустойчивости и масштабирования приложений;

Желательные навыки
📍Опыт работы с Prometheus, Graphite, Zabbix
📍Опыт с работы: Spark / Cassandra / Kafka
📍Virtualization: VМWare / KVM
📍Containerization: Docker / lxc

Что могут пообещать со стороны компании:
🇳🇴Международный опыт: работай в иностранной компании с офисами в Европе и Азии;
🙏🏻Ответственность: придумывай новые идеи и внедряй. Мы это поощряем.
💵Условия: отличная заработная плата и ежемесячный индексируемый бонус на основе мультивалютной корзины;
🚨ДМС или фитнес на выбор по окончанию испытательного срока;
🎓Обучение: корпоративный английский за счет компании, тренинги, семинары;
🍏Полезная еда: перекусывай фруктами и мюсли, пей йогурты и молоко.
🏓Спорт и отдых: обыгрывай коллег в настольный теннис и кикер, участвуй в корпоративных мероприятиях.
🏢Отличное расположение офиса - Ново-Садовая, 349а, ТЦ “Май”.

Контакт для связи Дарья Соколова skype: thesokolova, e-mail: daria.sokolova@cxense.com

#вакансии@samara_it_community #работа #it #самара",0
181,1508926944,611,2,1,"Какую операционную систему вы используете? А почему? 🤤
Частенько такой вопрос вызывает смешанные чувства... 🔥🔥🔥
Однако мы не можем пройти мимо такой ""горячей темы для холиваров"" и не спросить... а какую ОС используете Вы? 😄
Не обязательно указывать ту систему, которая у вас дома или на работе. Также не обязательно выбирать ту, которую вы вынужденно используете - если вы ""по воле злого рока"" на работе привязаны к Winows, но душа у вас лежит к Linux - нажмите на Linux, а в комментариях расскажите подробнее))
А поскольку комьюнити состоит не только из разработчиков, градацию сделаем в 3 основных направления - Windows, Linux и MacOS, чтобы всем, кто не глубоко в теме, тоже было понятно о каких системах идёт речь.
☝😏
p.s. для тех, кто шарит - дистрибутивов много, -nix подобных систем или вообще ""дичи"" ещё больше, так что давайте просто укажем какое семейство систем мы выбираем, а уже в комментах напишем какую именно версию или дист... и почему))
#опросы@samara_it_community #samara_it_community #опросы #самара #it",5
180,1508770017,385,1,0,"💴 ВАКАНСИЯ: Инженер-программист 1С 

🎯ЗП от 25 000 руб - ГК Раздолье, Самара, Железнодорожный район, Партизанская, 19 

📍Неполное высшее образование и без опыта 
📍Полный рабочий день 
📍Полная занятость 

В связи с развитием направления в отдел внедрения требуется специалист. 
Обязанности: 
📍Консультационная поддержка пользователей 1С 
📍Сопровождение программного обеспечения на платформе 1С 
Требования: 
📍Образование высшее, неоконченное высшее 
📍Приветствуется опыт внедрения программного обеспечения на платформе 1С 
📍Понимание основных принципов работы торговых конфигураций 1С 
📍Базовые знания бухгалтерского учета 
Условия: 
📍График работы 5/2, с 9-00 до 18-00 
📍Своевременная заработная плата (фиксированный оклад+премии) 
📍Обучение за счет компании 
📍Работа 50% офис/50% у клиентов 
📍Возможность карьерного роста 
📍Официальное трудоустройство 

Телефон для контактов: 89033089698

#работа@samara_it_community #вакансии@samara_it_community #работа #самара #it",0
178,1508217471,474,1,0,"Компания Haulmont продолжает знакомить IT-специалистов Самары со своими технологиями и продуктами. На этот раз день открытых дверей состоится 27 октября в 18:00. Обещают много интересного 😏
Зарегистрироваться на мероприятие можно по ссылке: https://haulmont.timepad.ru/event/587808/ 

p.s. на прошлом мероприятии представители сообщества были, нам всё очень понравилось)

#мероприятия@samara_it_community #samara_it_community #it #самара #haulmont",1
175,1507701125,431,5,0,"Компания Веблайм запускает интенсив по фронтенд разработке, — прекрасная возможность получить неплохие начальные навыки в сфере программирования всего за два дня!

Ну а самое приятное то, что этот интенсив будет проходить в нашем родном городе - Самаре!

Содержание интенсива:
– как устроен интернет. Что из себя представляют сайты;
– общие понятия HTML, CSS, DOM;
– софт для работы с HTML и CSS (Atom);
– методология BEM;
– тестирование верстки;
– анимации с использованием CSS 3;
– особенности и возможности HTML 5.

Там вас научат:
1. создавать веб-страницы;
2. качественно верстать макеты;
3. использовать современные технологии и инструменты фронтенда.

Результат:
Сверстанный макет в портфолио с использованием:
– CSS3 анимаций;
– слайдеров и галерей;
– HTML5.

Регистрация и подробности на сайте edu.weblime.ru

p.s. [id2073851|Николай] одобряет, сам записался и другим советует!",1
174,1507550136,511,1,0,"В Промсвязь Банк требуется Инженер по тестированию бэк-систем:

Обязанности:
📍Тестирование новых версий информационных систем банка
📍Разработка нормативных документов на основе технических заданий (программ и методик испытаний, тест-кейсов, протоколов тестирования)
📍Регистрация и анализ ошибок, моделирование проблемных ситуаций информационных систем Банка
📍Взаимодействие со смежными подразделениями (разработчики, аналитики)
📍Тестирование по обращениям с сервисного портала
📍Интеграционное тестирование информационных систем банка с различными сервисами.

Требования:
📍Высшее образование
📍Знание теории и методологии тестирования
📍Навыки работы с технической документацией, построение планов и методик тестирования исходя из требований к программным разработкам
📍Понимание процесса жизненного цикла ПО
📍PL/SQL на уровне написания базовых запросов
📍Навыки работы в багтрекинговых системах Jira, Redmain и др.
📍Опыт работы: от 1 года

Приветствуется:
📍Опыт работы в банке или в компании – интеграторе на проектах внедрения аналитических систем на позиции тестировщика, тест-аналитика, специалиста сопровождения от 1го года
📍Понимание банковской предметной области (бухгалтерский учет)
📍Исполнительность, аккуратность, самостоятельность.

Условия:
 📍Конкурентная заработная плата
 📍Квартальные премии
 📍График работы 5\2
 📍Официальное трудоустройство в соответствии с ТК РФ
 📍Полный социальный пакет (отпускные, больничные, корпоративная программа ДМС, материальная помощь в сложных ситуациях, банковские услуги на особых условиях)
 📍Современный офис — комфортные рабочие места, банкоматы на территории офиса

Тип занятости - Полная занятость, полный день

https://hh.ru/vacancy/21284767

#вакансии@samara_it_community #работа #it #самара",1
173,1507549943,461,2,1,"Онлайн турнир по шахматам SBT Open IT-Tournament! 🐘🐴

21 октября Самарский офис СберТеха в честь своего трехлетия проведет онлайн-турнир для ИТ-специалистов по шахматам SBT Open IT-Tournament. Приглашаются все желающие принять участие и побороться за звание самого интеллектуального айтишника!

Призовой фонд 🏆:
I место – жесткий диск на 250 Гб
II место – геймерская мышь
III место – крутые наушники

Регистрируйтесь на Timepad - https://ao-sberteh-e-2017-648a.timepad.ru/event/581387/ , в заявке укажите ФИО, email и название ИТ-компании, в которой вы работаете. После регистрации на почту вам будет направлена дополнительная информация.
Турнир пройдет на площадке lichess.org и начнется в 10:00 по МСК. Информация появится в списке турниров за час до старта (в 9:00 по МСК). Для участия вам понадобится учетная запись в формате <Название ИТ-компании>-<Фамилия>-<Имя>, например: SBT-Ivanov-Ivan. Пожалуйста, не меняйте формат, иначе вас не допустят к соревнованиям. Если у вас уже есть аккаунт на площадке, для турнира заведите новый.
О правилах проведения турнира можно узнать по ссылке - https://lichess.org/tournament/new , сыграть пробную
партию можно тут – https://lichess.org/tournament
Любые вопросы по участию задавайте в нашем канале в Telegram , присоединившись по ссылке https://t.me/joinchat/Bq6NGUQEyFdCwXiBWQeoaA

Шахматы – игра интеллектуалов.
Присоединяйтесь!

#мероприятия@samara_it_community #шахматы #it #самара",0
172,1507549802,380,1,0,"Lindenvalley разыскивает талантливых разработчиков🔎👨‍💻️
 
Требуется Java developer (Middle, Senior) с неудержимой тягой к профессиональной безупречности и созданию прекрасного 😉
Что важно:
✔ отличное знание java;
✔ разработка под JavaEE, Spring Boot , Spring Cache 3−4 года;
✔ знание протоколов HTTP, SOAP, REST;
✔ умение работать с форматами XML, JSON;
✔ работа с базами SQL и NoSQL;
✔ работа с JMS, RabbitMQ и т.д.
Что пригодится в работе:
✔ понимание базовых архитектурных принципов;
✔ навыки в работе с Eclipse, IntelliJIDEA;
✔ опыт работы с многопоточностью;
✔ хорошие знания agile;
✔ общая культура программирования: владение системами контроля версий (предпочтение Git), грамотные понятия об интеграции и тестировании, навыки самостоятельного изучения технологий, навыки работы в команде.
Что приветствуется:
✔ опыт работы c Docker, open stack, kubernetes;
✔ Знание Java Enterprise Patterns;
Как устроена работа в компании:
✔ используется трекинг задач; соблюдается Agile, методология SCRUM;
✔ используется Git для контроля версий;
✔ используется Continuous integration; 
✔ с клиентами работают менеджеры и аналитики, разработчиков не отвлекают;
✔ работа ведется в команде совместно с backend разработчиками, тестировщиками и дизайнерами.
Каждый сотрудник получает:
✔ справедливую зарплату по результатам собеседования и квалификации + бонусы и оплата переработок (для тех, кто не может без работы жить);
✔ все белым-бело: никаких конвертов, больничные, отпуска, ну, в общем, все как обычно в серьезных компаниях;
✔ сертификацию, обучение и участие в конференциях за счет компании;
✔ взаимодействие с коллегами из Германии;
✔ исключительно европейские клиенты - это как крупные компании (Siemens, BMW и др.), так и стартапы с уникальными идеями; 
✔ офис в Самаре европейского уровня в престижном БЦ «Скала-Холл», ДМС, вкуснейший кофе с плюшками на оборудованной кухне, возможность гибкого графика, корпоративные праздники, дополнительные выплаты к значимым событиям в жизни сотрудника.

Если вы обладаете перечисленными навыками и можете поддержать как в скучных делах, так и в веселых начинаниях, то вы просто идеальный кандидат! Смело стучите в скайп gagarinskaya_tatyana 🙌

#вакансии@samara_it_community #работа #it #самара",0
168,1507033863,386,1,0,"📢Компания Акелон ищет .Net разработчика. 

О компании: 
""Акелон — компания, предоставляющая комплексные услуги в сфере консалтинга и внедрения бизнес-приложений. Мы специализируемся на внедрении ECM-систем, наши клиенты – средние и крупные коммерческие компании (НОВАТЭК, Банк Открытие, ГК ПИК, Макдоналдс и другие компании).""
 
В команду разработки программного продукта ""Акелон Услуги"" ищеся опытный .NET разработчик.

📘Требования: 
• Опыт .NET разработки от 3-х лет. 
• Знания по стеку: C#, ASP.NET MVC, LINQ, T-SQL, HTML, CSS, JS, XML и XSLT, SQL Server, IIS, TFS. 
 
👍Компания предлагает работу над интересными проектами, решение сложных и нестандартных задач, возможность карьерного роста (руководитель направления, team lead). Дружный и молодой коллектив, гибкий график работы. 

📩 Присылайте резюме на job@akelon.com или откликайтесь на вакансию здесь 👉 https://samara.hh.ru/vacancy/22734124 
 
#вакансии@samara_it_community #it #самара #работа",0
166,1506069776,493,7,0,"Отличное мероприятие для тех, кому интересно посмотреть на ИТ компанию изнутри:

""6 октября в 18.00 в офисе Haulmont (Самара) пройдет День открытых дверей для ИТ-специалистов, желающих узнать больше о продуктах компании и технологиях разработки.""

Регистрируйтесь и приходите: https://haulmont.timepad.ru/event/576455/

#мероприятия@samara_it_community #it #самара",0
164,1505986049,434,10,0,"Первый наш конкурс полностью подтвердил поговорку про блины, но мы не сдадимся и наградим всех победителей👊

Первым на очереди оказался  [id14490831|Артём Иванов]
 Он получил небольшой набор стикеров, а мы взяли у Артёма интервью:

Вопрос: Нравится ли тебе работа в ИТ?
Ответ: Конечно, лучшая работа, которая может быть в наше время на мой взгляд. Создавать инструменты, которые автоматизируют работу многих людей, и делают процесс эффективнее - это круто.

В: Какую профессию ты бы выбрал не из ИТ?
О: Даже не знаю, никогда не задумывался над этим. Довелось поработать и грузчиком, и официантом, и звукорежиссером — в итоге пришел в айти и не хочется это менять на что-то другое.

В: Чего ты ждешь от сообщества?
О: Глобально - хочется оживления сферы, самарских эвентов (хакатонов, конференций, тот же 404 фест чтобы возродился). А сообщество и профессиональное общение в нем будет только этому способствовать, на мой взгляд.

В: Чтобы ты хотел сказать нашим подписчикам?
О: Stay hungry, stay foolish :)",0
162,1505916009,421,2,0,"Для всех, кто интересуется контекстной рекламой и интернет-маркетингом: Бесплатный семинар «Все о Google AdWords» от экспертов Google, eLama.ru, бюро «Лира» и MediaNation.

На семинаре вы узнаете:
• Как работать с инструментами Google AdWords;
• Что нужно для запуска эффективной кампании в КМС;
• Как с помощью Google AdWords решать маркетинговые задачи;
• Чем отличаются успешные кампании Google AdWords;
• Как увеличить конверсию, используя медийную и видеорекламу.

Когда пройдет: 27 сентября 2017 года, начало в 10:30
Где пройдет: Самара, Холидей Инн, ул. А. Толстого, 99

Регистрация и подробности по ссылке: http://promo.elama.ru/google/samara/

#мероприятия@samara_it_community #самара #it",0
